Neighborhood,Date,Rent,permits_trailing6,employment_growth,median_income,renter_rate,covid,month,rent_lag1,rent_lag12,rent_yoy_growth
West Adams,2019-06-30,2275.5870093516696,0.0,0.1204606414930697,47245.21,0.6652,0,6,2256.050973033277,,
West Adams,2019-07-31,2303.9884798799385,0.0,-0.9737551334702332,47245.21,0.6652,0,7,2275.5870093516696,,
West Adams,2019-08-31,2342.110776151758,0.0,0.4260558246529156,47245.21,0.6652,0,8,2303.9884798799385,,
West Adams,2019-09-30,2317.5319768597283,0.0,0.6049167634533559,47245.21,0.6652,0,9,2342.110776151758,,
West Adams,2019-10-31,2294.101159272929,0.0,0.8626356887456499,47245.21,0.6652,0,10,2317.5319768597283,,
West Adams,2019-11-30,2284.357681846571,0.0,0.902948891185118,47245.21,0.6652,0,11,2294.101159272929,,
West Adams,2019-12-31,2326.4721129387895,0.0,0.004726419107337,47245.21,0.6652,0,12,2284.357681846571,,
West Adams,2020-01-31,2361.32619873602,118.0,-1.435188102589957,49791.3,0.6716,0,1,2326.4721129387895,2170.4316905178816,8.795232259651975
West Adams,2020-02-29,2373.3898233610744,244.0,0.7975705266522803,49791.3,0.6716,0,2,2361.32619873602,2201.5767031760097,7.804094217439972
West Adams,2020-03-31,2380.5259418124847,325.0,-1.2907522516808267,49791.3,0.6716,1,3,2373.3898233610744,2229.4669756092712,6.77556419789227
West Adams,2020-04-30,2369.5334287744126,383.0,-15.616064257028118,49791.3,0.6716,1,4,2380.5259418124847,2282.967395738977,3.7918208204377413
West Adams,2020-05-31,2385.416835395996,466.0,0.8776104627919779,49791.3,0.6716,1,5,2369.5334287744126,2256.050973033277,5.734172849329977
West Adams,2020-06-30,2367.8563579921165,548.0,3.093036421966411,49791.3,0.6716,1,6,2385.416835395996,2275.5870093516696,4.054749313529227
West Adams,2020-07-31,2363.2266907733606,534.0,-0.5711252265280353,49791.3,0.6716,1,7,2367.8563579921165,2303.9884798799385,2.571115759073117
West Adams,2020-08-31,2363.999329711405,492.0,0.5744058029714338,49791.3,0.6716,1,8,2363.2266907733606,2342.110776151758,0.9345652555175832
West Adams,2020-09-30,2365.8701848286187,503.0,1.3985245931648072,49791.3,0.6716,1,9,2363.999329711405,2317.5319768597283,2.0857622872754833
West Adams,2020-10-31,2339.678761712229,552.0,2.83790370624446,49791.3,0.6716,1,10,2365.8701848286187,2294.101159272929,1.9867302823622923
West Adams,2020-11-30,2320.832464687529,562.0,1.1357851312209233,49791.3,0.6716,1,11,2339.678761712229,2284.357681846571,1.5967194249314476
West Adams,2020-12-31,2335.1617999588393,560.0,-0.7984447684510121,49791.3,0.6716,1,12,2320.832464687529,2326.4721129387895,0.37351348299949905
West Adams,2021-01-31,2398.8398305280734,543.0,-2.9640257558790517,54512.72,0.6602,1,1,2335.1617999588393,2361.32619873602,1.5886679194146769
West Adams,2021-02-28,2447.463302006264,555.0,2.232319953838946,54512.72,0.6602,1,2,2398.8398305280734,2373.3898233610744,3.1209992524654284
West Adams,2021-03-31,2455.142693223742,569.0,0.9489205587695616,54512.72,0.6602,1,3,2447.463302006264,2380.5259418124847,3.1344649558595172
West Adams,2021-04-30,2430.2566035513696,566.0,1.450186951811849,54512.72,0.6602,1,4,2455.142693223742,2369.5334287744126,2.5626637733642266
West Adams,2021-05-31,2405.1671016790506,574.0,0.9334527418021654,54512.72,0.6602,1,5,2430.2566035513696,2385.416835395996,0.8279587026464474
West Adams,2021-06-30,2392.0825607900224,596.0,0.0238883390778932,54512.72,0.6602,1,6,2405.1671016790506,2367.8563579921165,1.02312805910445
West Adams,2021-07-31,2414.488953491779,590.0,0.4861821903787033,54512.72,0.6602,0,7,2392.0825607900224,2363.2266907733606,2.1691640043910887
West Adams,2021-08-31,2467.665238920742,601.0,1.0474492827434068,54512.72,0.6602,0,8,2414.488953491779,2363.999329711405,4.385191988273207
West Adams,2021-09-30,2521.939292053424,606.0,-0.0151204596619658,54512.72,0.6602,0,9,2467.665238920742,2365.8701848286187,6.596689379899812
West Adams,2021-10-31,2565.6961188216237,615.0,2.619595718582479,54512.72,0.6602,0,10,2521.939292053424,2339.678761712229,9.66018757822933
West Adams,2021-11-30,2541.272712683458,607.0,0.9758973015457252,54512.72,0.6602,0,11,2565.6961188216237,2320.832464687529,9.49832662848451
West Adams,2021-12-31,2585.101992195737,602.0,0.1962119737951573,54512.72,0.6602,0,12,2541.272712683458,2335.1617999588393,10.703335085444742
West Adams,2022-01-31,2584.0242858238175,601.0,-2.264157050607707,60983.86,0.6543,0,1,2585.101992195737,2398.8398305280734,7.719750728625274
West Adams,2022-02-28,2620.430271483742,577.0,1.5731081304851902,60983.86,0.6543,0,2,2584.0242858238175,2447.463302006264,7.06719358511696
West Adams,2022-03-31,2623.41881854841,579.0,0.283664819041407,60983.86,0.6543,0,3,2620.430271483742,2455.142693223742,6.854026276725778
West Adams,2022-04-30,2631.8516763896805,572.0,0.6047403843027821,60983.86,0.6543,0,4,2623.41881854841,2430.2566035513696,8.295217572651259
West Adams,2022-05-31,2671.396691135965,597.0,0.252076398539236,60983.86,0.6543,0,5,2631.8516763896805,2405.1671016790506,11.069068310100327
West Adams,2022-06-30,2667.507161335763,625.0,-0.1128267947519412,60983.86,0.6543,0,6,2671.396691135965,2392.0825607900224,11.514008966930378
West Adams,2022-07-31,2716.7843955031412,676.0,-0.4437487897760328,60983.86,0.6543,0,7,2667.507161335763,2414.488953491779,12.520059020116436
West Adams,2022-08-31,2723.9077155418354,744.0,0.3338898163605996,60983.86,0.6543,0,8,2716.7843955031412,2467.665238920742,10.384004790421386
West Adams,2022-09-30,2738.6196580255755,743.0,0.4539359966398981,60983.86,0.6543,0,9,2723.9077155418354,2521.939292053424,8.591815300824512
West Adams,2022-10-31,2748.91511112984,748.0,0.8603499292422434,60983.86,0.6543,0,10,2738.6196580255755,2565.6961188216237,7.141102602297478
West Adams,2022-11-30,2777.0236628572093,771.0,0.534128414037216,60983.86,0.6543,0,11,2748.91511112984,2541.272712683458,9.276885121267053
West Adams,2022-12-31,2807.0384090479724,774.0,0.0301329019570584,60983.86,0.6543,0,12,2777.0236628572093,2585.101992195737,8.585209307882158
West Adams,2023-01-31,2780.8769334028625,755.0,-2.199039208536135,67263.41,0.663,0,1,2807.0384090479724,2584.0242858238175,7.618064917539513
West Adams,2023-02-28,2775.8900599698445,696.0,0.5495574360470767,67263.41,0.663,0,2,2780.8769334028625,2620.430271483742,5.93260542659193
West Adams,2023-03-31,2775.060465473533,705.0,0.0225715437323525,67263.41,0.663,0,3,2775.8900599698445,2623.41881854841,5.780306440320104
West Adams,2023-04-30,2808.82374106498,688.0,0.1144441399764772,67263.41,0.663,0,4,2775.060465473533,2631.8516763896805,6.7242415772482245
West Adams,2023-05-31,2806.9349304385146,625.0,0.4685235871840332,67263.41,0.663,0,5,2808.82374106498,2671.396691135965,5.0736844794441405
West Adams,2023-06-30,2800.2797262249305,602.0,-0.3124949920674358,67263.41,0.663,0,6,2806.9349304385146,2667.507161335763,4.977402378281948
West Adams,2023-07-31,2792.1881488348317,588.0,-0.8938044561617953,67263.41,0.663,0,7,2800.2797262249305,2716.7843955031412,2.7754780046771454
West Adams,2023-08-31,2805.310115609297,611.0,0.2789943227899494,67263.41,0.663,0,8,2792.1881488348317,2723.9077155418354,2.9884419212516944
West Adams,2023-09-30,2812.433656624356,606.0,0.53217301284334,67263.41,0.663,0,9,2805.310115609297,2738.6196580255755,2.695299377643301
West Adams,2023-10-31,2824.299796561379,616.0,0.859197760293462,67263.41,0.663,0,10,2812.433656624356,2748.91511112984,2.7423431566264256
West Adams,2023-11-30,2827.6624082580374,626.0,0.5695142378559392,67263.41,0.663,0,11,2824.299796561379,2777.0236628572093,1.8234898779626363
West Adams,2023-12-31,2827.669943742879,612.0,0.420354684178803,67263.41,0.663,0,12,2827.6624082580374,2807.0384090479724,0.7349929601392136
West Adams,2024-01-31,2825.2568149978815,599.0,-1.123098551502988,67263.41,0.663,0,1,2827.669943742879,2780.8769334028625,1.5958952034857976
West Adams,2024-02-29,2852.190376147639,565.0,0.2044859096427709,67263.41,0.663,0,2,2825.2568149978815,2775.8900599698445,2.7486793255286024
West Adams,2024-03-31,2862.9010863211806,562.0,0.1004400229577262,67263.41,0.663,0,3,2852.190376147639,2775.060465473533,3.1653588071515637
West Adams,2024-04-30,2890.980997867329,555.0,-0.0525586506760933,67263.41,0.663,0,4,2862.9010863211806,2808.82374106498,2.9249701788407245
West Adams,2024-05-31,2864.284820989082,573.0,0.1099531503967909,67263.41,0.663,0,5,2890.980997867329,2806.9349304385146,2.0431499828750255
West Adams,2024-06-30,2856.041602860394,571.0,-0.6287506168123125,67263.41,0.663,0,6,2864.284820989082,2800.2797262249305,1.9912966591604242
West Adams,2024-07-31,2856.04952050711,597.0,-0.2899340039725806,67263.41,0.663,0,7,2856.041602860394,2792.1881488348317,2.2871442849912382
West Adams,2024-08-31,2870.1989127166416,633.0,0.2811380468135116,67263.41,0.663,0,8,2856.04952050711,2805.310115609297,2.313070371303705
West Adams,2024-09-30,2911.673444330846,625.0,0.437345807567846,67263.41,0.663,0,9,2870.1989127166416,2812.433656624356,3.5286090206160914
West Adams,2024-10-31,2922.852995641484,653.0,1.4371161974639168,67263.41,0.663,0,10,2911.673444330846,2824.299796561379,3.4894737166392575
West Adams,2024-11-30,2924.719852937967,645.0,0.5173281338448854,67263.41,0.663,0,11,2922.852995641484,2827.6624082580374,3.4324268836505523
West Adams,2024-12-31,2884.2453932139965,650.0,-0.5756746186937889,67263.41,0.663,0,12,2924.719852937967,2827.669943742879,2.000779815066789
West Adams,2025-01-31,2888.1609402875056,639.0,-2.0957565649731724,67263.41,0.663,0,1,2884.2453932139965,2825.2568149978815,2.2264922946366283
West Adams,2025-02-28,2897.155378282934,606.0,0.6219365206910465,67263.41,0.663,0,2,2888.1609402875056,2852.190376147639,1.5765077433585573
West Adams,2025-03-31,2958.3064776974516,600.0,0.0734683447262574,67263.41,0.663,0,3,2897.155378282934,2862.9010863211806,3.3324724990365207
West Adams,2025-04-30,2961.404459105759,575.0,0.7261642567589099,67263.41,0.663,0,4,2958.3064776974516,2890.980997867329,2.4359710869902518
West Adams,2025-05-31,2987.321123328158,578.0,0.1980574525058287,67263.41,0.663,0,5,2961.404459105759,2864.284820989082,4.295533092152115
West Adams,2025-06-30,2977.4054230974416,565.0,-0.814383756602044,67263.41,0.663,0,6,2987.321123328158,2856.041602860394,4.249371581824946
West Adams,2025-07-31,2996.4304336179157,565.0,-0.787589879310624,67263.41,0.663,0,7,2977.4054230974416,2856.04952050711,4.915212852677708
West Adams,2025-08-31,3013.779447014678,587.0,0.4499509874817287,67263.41,0.663,0,8,2996.4304336179157,2870.1989127166416,5.002459364815848
West Adams,2025-09-30,3008.171089623249,581.0,0.0159976963317376,67263.41,0.663,0,9,3013.779447014678,2911.673444330846,3.3141644191002184
West Adams,2025-10-31,2977.1508903224094,563.0,1.0332858810921497,67263.41,0.663,0,10,3008.171089623249,2922.852995641484,1.8577018673841428
West Adams,2025-11-30,2925.6379443761734,557.0,0.3467109950130442,67263.41,0.663,0,11,2977.1508903224094,2924.719852937967,0.03139074798168551
West Adams,2025-12-31,2922.9371304573965,571.0,-0.0110437965417098,67263.41,0.663,0,12,2925.6379443761734,2884.2453932139965,1.3414856216614979
West Hollywood,2019-01-31,2621.9593808251147,0.0,,78271.01,0.7355,0,1,,,
West Hollywood,2019-02-28,2641.6366421085604,0.0,0.8200448182910547,78271.01,0.7355,0,2,2621.9593808251147,,
West Hollywood,2019-03-31,2686.986352719595,0.0,0.1562323835907708,78271.01,0.7355,0,3,2641.6366421085604,,
West Hollywood,2019-04-30,2690.3925877802403,0.0,-0.0675414897722825,78271.01,0.7355,0,4,2686.986352719595,,
West Hollywood,2019-05-31,2679.7148396747502,0.0,0.1914968942100525,78271.01,0.7355,0,5,2690.3925877802403,,
West Hollywood,2019-06-30,2674.784410383373,0.0,0.1204606414930697,78271.01,0.7355,0,6,2679.7148396747502,,
West Hollywood,2019-07-31,2690.9267696652587,0.0,-0.9737551334702332,78271.01,0.7355,0,7,2674.784410383373,,
West Hollywood,2019-08-31,2695.6339867036395,0.0,0.4260558246529156,78271.01,0.7355,0,8,2690.9267696652587,,
West Hollywood,2019-09-30,2713.188499003654,0.0,0.6049167634533559,78271.01,0.7355,0,9,2695.6339867036395,,
West Hollywood,2019-10-31,2703.041193992857,0.0,0.8626356887456499,78271.01,0.7355,0,10,2713.188499003654,,
West Hollywood,2019-11-30,2709.5457472966373,0.0,0.902948891185118,78271.01,0.7355,0,11,2703.041193992857,,
West Hollywood,2019-12-31,2703.996724797351,0.0,0.004726419107337,78271.01,0.7355,0,12,2709.5457472966373,,
West Hollywood,2020-01-31,2723.5257846224813,76.0,-1.435188102589957,77644.48,0.7262,0,1,2703.996724797351,2621.9593808251147,3.8736833430807804
West Hollywood,2020-02-29,2726.7158688995537,156.0,0.7975705266522803,77644.48,0.7262,0,2,2723.5257846224813,2641.6366421085604,3.22070134229675
West Hollywood,2020-03-31,2712.3190298752725,229.0,-1.2907522516808267,77644.48,0.7262,1,3,2726.7158688995537,2686.986352719595,0.9427914336087806
West Hollywood,2020-04-30,2679.1335753063677,283.0,-15.616064257028118,77644.48,0.7262,1,4,2712.3190298752725,2690.3925877802403,-0.4184895737897487
West Hollywood,2020-05-31,2659.4560089382067,336.0,0.8776104627919779,77644.48,0.7262,1,5,2679.1335753063677,2679.7148396747502,-0.75600696150947
West Hollywood,2020-06-30,2677.9162972972695,404.0,3.093036421966411,77644.48,0.7262,1,6,2659.4560089382067,2674.784410383373,0.11708932135758854
West Hollywood,2020-07-31,2693.8830763437863,383.0,-0.5711252265280353,77644.48,0.7262,1,7,2677.9162972972695,2690.9267696652587,0.10986202641609655
West Hollywood,2020-08-31,2678.4073208421732,361.0,0.5744058029714338,77644.48,0.7262,1,8,2693.8830763437863,2695.6339867036395,-0.6390580452108052
West Hollywood,2020-09-30,2650.563683021318,351.0,1.3985245931648072,77644.48,0.7262,1,9,2678.4073208421732,2713.188499003654,-2.3081631079202025
West Hollywood,2020-10-31,2637.62678077147,362.0,2.83790370624446,77644.48,0.7262,1,10,2650.563683021318,2703.041193992857,-2.420030200307788
West Hollywood,2020-11-30,2648.881808878586,379.0,1.1357851312209233,77644.48,0.7262,1,11,2637.62678077147,2709.5457472966373,-2.238896998826345
West Hollywood,2020-12-31,2643.281139213365,359.0,-0.7984447684510121,77644.48,0.7262,1,12,2648.881808878586,2703.996724797351,-2.2454015948756845
West Hollywood,2021-01-31,2643.4311046279126,359.0,-2.9640257558790517,83392.55,0.7234,1,1,2643.281139213365,2723.5257846224813,-2.940845298649186
West Hollywood,2021-02-28,2647.5563517316887,353.0,2.232319953838946,83392.55,0.7234,1,2,2643.4311046279126,2726.7158688995537,-2.9031083902340105
West Hollywood,2021-03-31,2672.691340354918,352.0,0.9489205587695616,83392.55,0.7234,1,3,2647.5563517316887,2712.3190298752725,-1.4610261213326647
West Hollywood,2021-04-30,2668.638166295784,366.0,1.450186951811849,83392.55,0.7234,1,4,2672.691340354918,2679.1335753063677,-0.3917463879860361
West Hollywood,2021-05-31,2679.609909997297,348.0,0.9334527418021654,83392.55,0.7234,1,5,2668.638166295784,2659.4560089382067,0.7578204336283312
West Hollywood,2021-06-30,2699.9026878395443,364.0,0.0238883390778932,83392.55,0.7234,1,6,2679.609909997297,2677.9162972972695,0.8210260553873638
West Hollywood,2021-07-31,2761.319381491574,378.0,0.4861821903787033,83392.55,0.7234,0,7,2699.9026878395443,2693.8830763437863,2.5033122536006314
West Hollywood,2021-08-31,2807.9329143710665,371.0,1.0474492827434068,83392.55,0.7234,0,8,2761.319381491574,2678.4073208421732,4.835918440073805
West Hollywood,2021-09-30,2834.6127759702335,385.0,-0.0151204596619658,83392.55,0.7234,0,9,2807.9329143710665,2650.563683021318,6.9437717768441765
West Hollywood,2021-10-31,2846.741895381567,359.0,2.619595718582479,83392.55,0.7234,0,10,2834.6127759702335,2637.62678077147,7.928154056311709
West Hollywood,2021-11-30,2886.248759746031,378.0,0.9758973015457252,83392.55,0.7234,0,11,2846.741895381567,2648.881808878586,8.961024613171965
West Hollywood,2021-12-31,2926.895302599661,384.0,0.1962119737951573,83392.55,0.7234,0,12,2886.248759746031,2643.281139213365,10.72962535762274
West Hollywood,2022-01-31,2950.5384198946676,366.0,-2.264157050607707,92861.62,0.7282,0,1,2926.895302599661,2643.4311046279126,11.617753711420576
West Hollywood,2022-02-28,2981.9648735662568,385.0,1.5731081304851902,92861.62,0.7282,0,2,2950.5384198946676,2647.5563517316887,12.630836794685841
West Hollywood,2022-03-31,3000.843079509488,384.0,0.283664819041407,92861.62,0.7282,0,3,2981.9648735662568,2672.691340354918,12.277951224663042
West Hollywood,2022-04-30,3011.3905264315717,407.0,0.6047403843027821,92861.62,0.7282,0,4,3000.843079509488,2668.638166295784,12.843717985625114
West Hollywood,2022-05-31,3007.0683669010514,403.0,0.252076398539236,92861.62,0.7282,0,5,3011.3905264315717,2679.609909997297,12.220377887171075
West Hollywood,2022-06-30,3027.2317403286497,412.0,-0.1128267947519412,92861.62,0.7282,0,6,3007.0683669010514,2699.9026878395443,12.12373519843537
West Hollywood,2022-07-31,3063.8247915257516,414.0,-0.4437487897760328,92861.62,0.7282,0,7,3027.2317403286497,2761.319381491574,10.955104000710492
West Hollywood,2022-08-31,3073.7543333690155,439.0,0.3338898163605996,92861.62,0.7282,0,8,3063.8247915257516,2807.9329143710665,9.46680092097174
West Hollywood,2022-09-30,3067.5632385526615,433.0,0.4539359966398981,92861.62,0.7282,0,9,3073.7543333690155,2834.6127759702335,8.218070014966795
West Hollywood,2022-10-31,3061.875704825795,425.0,0.8603499292422434,92861.62,0.7282,0,10,3067.5632385526615,2846.741895381567,7.557194060805172
West Hollywood,2022-11-30,3057.283840733396,405.0,0.534128414037216,92861.62,0.7282,0,11,3061.875704825795,2886.248759746031,5.925860701016461
West Hollywood,2022-12-31,3062.3846150829904,380.0,0.0301329019570584,92861.62,0.7282,0,12,3057.283840733396,2926.895302599661,4.629113735738621
West Hollywood,2023-01-31,3060.113221068156,389.0,-2.199039208536135,99086.15,0.7213,0,1,3062.3846150829904,2950.5384198946676,3.713722228955074
West Hollywood,2023-02-28,3094.076468926901,357.0,0.5495574360470767,99086.15,0.7213,0,2,3060.113221068156,2981.9648735662568,3.7596551305637993
West Hollywood,2023-03-31,3111.9708776766647,379.0,0.0225715437323525,99086.15,0.7213,0,3,3094.076468926901,3000.843079509488,3.70321923615351
West Hollywood,2023-04-30,3131.234283446348,382.0,0.1144441399764772,99086.15,0.7213,0,4,3111.9708776766647,3011.3905264315717,3.9796816773807198
West Hollywood,2023-05-31,3136.8140939884315,422.0,0.4685235871840332,99086.15,0.7213,0,5,3131.234283446348,3007.0683669010514,4.314691628414491
West Hollywood,2023-06-30,3126.9194938759274,463.0,-0.3124949920674358,99086.15,0.7213,0,6,3136.8140939884315,3027.2317403286497,3.2930334410557816
West Hollywood,2023-07-31,3138.5152058929616,466.0,-0.8938044561617953,99086.15,0.7213,0,7,3126.9194938759274,3063.8247915257516,2.4378161105620855
